<h1>	<h1>	<h1>	タグ		
の	ノ	の	助詞-連体化		
見地	ケンチ	見地	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
〕	〕	〕	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
誘拐	ユウカイ	誘拐	名詞-サ変接続		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
その	ソノ	その	フィラー		
構造	コウゾウ	構造	名詞-一般		
と	ト	と	助詞-並立助詞		
社会	シャカイ	社会	名詞-一般		
性	セイ	性	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
〔	〔	〔	記号-括弧開		
プロムナード	プロムナード	プロムナード	名詞-一般		
〕	〕	〕	記号-括弧閉		
演劇	エンゲキ	演劇	名詞-一般		
「	「	「	記号-括弧開		
兵隊	ヘイタイ	兵隊	名詞-一般		
芝居	シバイ	芝居	名詞-サ変接続		
」	」	」	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
〔	〔	〔	記号-括弧開		
プロムナード	プロムナード	プロムナード	名詞-一般		
〕	〕	〕	記号-括弧閉		
映画	エイガ	映画	名詞-一般		
「	「	「	記号-括弧開		
私	ワタシ	私	名詞-代名詞-一般		
が	ガ	が	助詞-格助詞-一般		
棄て	ステ	棄てる	動詞-自立	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
女	オンナ	女	名詞-一般		
」	」	」	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
マリーナ	マリーナ	マリーナ	名詞-固有名詞-地域-一般		
・	・	・	記号-一般		
ツヴェターエワ	ツヴェターエワ	ツヴェターエワ	未知語		
(	(	(	未知語		
ソビエト	ソビエト	ソビエト	名詞-一般		
の	ノ	の	助詞-連体化		
女流	ジョリュウ	女流	名詞-一般		
詩人	シジン	詩人	名詞-一般		
たち	タチ	たち	名詞-接尾-一般		
ー	ー	ー	未知語		
2	2	2	未知語		
ー	ー	ー	未知語		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
考古学	コウコガク	考古学	名詞-一般		
へ	ヘ	へ	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
断	ダン	断	名詞-一般		
想	ソウ	想	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
関東	カントウ	関東	名詞-固有名詞-地域-一般		
紳士	シンシ	紳士	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
出張	シュッチョウ	出張	名詞-サ変接続		
亭主	テイシュ	亭主	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ど	ド	ど	接頭詞-名詞接続		
くろ	クロ	くろい	形容詞-自立	形容詞・アウオ段	ガル接続
杯	ハイ	杯	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
芸	ゲイ	芸	名詞-一般		
流し	ナガシ	流す	動詞-自立	五段・サ行	連用形
・	・	・	記号-一般		
人生	ジンセイ	人生	名詞-一般		
流し	ナガシ	流す	動詞-自立	五段・サ行	連用形
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
怡	怡	怡	未知語		
吾	ワレ	吾	名詞-一般		
庵	アン	庵	名詞-一般		
酔	ヨイ	酔	名詞-一般		
語	ゴ	語	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
性的	セイテキ	性的	名詞-形容動詞語幹		
蓋	フタ	蓋	名詞-一般		
恥	ハジ	恥	名詞-一般		
について	ニツイテ	について	助詞-格助詞-連語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
フダン	フダン	フダン	未知語		
と	ト	と	助詞-格助詞-一般		
よそい	ヨソイ	よそう	動詞-自立	五段・ワ行促音便	連用形
き	キ	き	助動詞	文語・キ	基本形
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
千里丘	センリオカ	千里丘	名詞-固有名詞-地域-一般		
陵	リョウ	陵	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
秋	アキ	秋	名詞-副詞可能		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
挿絵	サシエ	挿絵	名詞-一般		
史	シ	史	名詞-接尾-一般		
の	ノ	の	助詞-格助詞-一般		
たのしみ	タノシミ	たのしむ	動詞-自立	五段・マ行	連用形
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
危険	キケン	危険	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
空白	クウハク	空白	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
表紙	ヒョウシ	表紙	名詞-一般		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
軍旗	グンキ	軍旗	名詞-一般		
はためく	ハタメク	はためく	動詞-自立	五段・カ行イ音便	基本形
下	モト	下	名詞-非自立-一般		
に	ニ	に	助詞-格助詞-一般		
　	　	　	記号-空白		
読	読	読	未知語		
切	セツ	切	名詞-形容動詞語幹		
新	シン	新	名詞-接尾-一般		
連載	レンサイ	連載	名詞-サ変接続		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
筆者	ヒッシャ	筆者	名詞-一般		
と	ト	と	助詞-格助詞-一般		
編集	ヘンシュウ	編集	名詞-サ変接続		
部	ブ	部	名詞-接尾-一般		
へ	ヘ	へ	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
手紙	テガミ	手紙	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
整理	セイリ	整理	名詞-サ変接続		
月表	ゲッピョウ	月表	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
特集	トクシュウ	特集	名詞-サ変接続		
　	　	　	記号-空白		
システム	システム	システム	名詞-一般		
と	ト	と	助詞-並立助詞		
現代	ゲンダイ	現代	名詞-一般		
の	ノ	の	助詞-連体化		
方法	ホウホウ	方法	名詞-一般		
　	　	　	記号-空白		
EOS
<h2>	<h2>	<h2>	タグ		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
　	　	　	記号-空白		
84(7)(983)	84(7)(983)	84(7)(983)	未知語		
</h2>	</h2>	</h2>	タグ		
EOS
タレント	タレント	タレント	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
私	ワタシ	私	名詞-代名詞-一般		
の	ノ	の	助詞-連体化		
書斎	ショサイ	書斎	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
遠縁	トオエン	遠縁	名詞-一般		
近	キン	近	接頭詞-名詞接続		
縁	エニシ	縁	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
今月	コンゲツ	今月	名詞-副詞可能		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
試練	シレン	試練	名詞-一般		
期	キ	期	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
迎え	ムカエ	迎える	動詞-自立	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
ニクソン	ニクソン	ニクソン	名詞-固有名詞-人名-姓		
政権	セイケン	政権	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
保守	ホシュ	保守	名詞-サ変接続		
体制	タイセイ	体制	名詞-一般		
の	ノ	の	助詞-連体化		
なか	ナカ	なか	名詞-非自立-副詞可能		
の	ノ	の	助詞-連体化		
大学	ダイガク	大学	名詞-一般		
問題	モンダイ	問題	名詞-ナイ形容詞語幹		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
黒い	クロイ	黒い	形容詞-自立	形容詞・アウオ段	基本形
力	チカラ	力	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
”	”	”	記号-括弧閉		
女性	ジョセイ	女性	名詞-一般		
パワー	パワー	パワー	名詞-一般		
”	”	”	記号-括弧閉		
へ	ヘ	へ	助詞-格助詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
巨大	キョダイ	巨大	名詞-形容動詞語幹		
組織	ソシキ	組織	名詞-サ変接続		
”	”	”	記号-括弧閉		
農協	ノウキョウ	農協	名詞-一般		
”	”	”	記号-括弧閉		
の	ノ	の	助詞-連体化		
新	シン	新	接頭詞-名詞接続		
展開	テンカイ	展開	名詞-サ変接続		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
人物	ジンブツ	人物	名詞-一般		
交差点	コウサテン	交差点	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
現代	ゲンダイ	現代	名詞-一般		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
不	フ	不	接頭詞-名詞接続		
決断	ケツダン	決断	名詞-サ変接続		
状況	ジョウキョウ	状況	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
意思	イシ	意思	名詞-サ変接続		
決定	ケッテイ	決定	名詞-サ変接続		
不能	フノウ	不能	名詞-形容動詞語幹		
の	ノ	の	助詞-連体化		
政治	セイジ	政治	名詞-一般		
学	ガク	学	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
情報	ジョウホウ	情報	名詞-一般		
化	カ	化	名詞-接尾-サ変接続		
社会	シャカイ	社会	名詞-一般		
の	ノ	の	助詞-連体化		
政治	セイジ	政治	名詞-一般		
風土	フウド	風土	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ベトナム	ベトナム	ベトナム	名詞-固有名詞-地域-国		
と	ト	と	助詞-並立助詞		
超	チョウ	超	接頭詞-名詞接続		
大国	タイコク	大国	名詞-一般		
時代	ジダイ	時代	名詞-一般		
の	ノ	の	助詞-連体化		
終焉	シュウエン	終焉	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ドゴール	ドゴール	ドゴール	名詞-固有名詞-人名-姓		
以後	イゴ	以後	名詞-接尾-副詞可能		
の	ノ	の	助詞-連体化		
フランス	フランス	フランス	名詞-固有名詞-地域-国		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
西独	セイドク	西独	名詞-固有名詞-地域-国		
外交	ガイコウ	外交	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
転機	テンキ	転機	名詞-一般		
は	ハ	は	助詞-係助詞		
来る	クル	来る	動詞-自立	カ変・来ル	基本形
か	カ	か	助詞-副助詞／並立助詞／終助詞		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
想像	ソウゾウ	想像	名詞-サ変接続		
力	リョク	力	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
大衆	タイシュウ	大衆	名詞-一般		
的	テキ	的	名詞-接尾-形容動詞語幹		
自立	ジリツ	自立	名詞-サ変接続		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
芸術	ゲイジュツ	芸術	名詞-一般		
　	　	　	記号-空白		
=	=	=	未知語		
　	　	　	記号-空白		
教育	キョウイク	教育	名詞-サ変接続		
運動	ウンドウ	運動	名詞-サ変接続		
と	ト	と	助詞-格助詞-一般		
発生	ハッセイ	発生	名詞-サ変接続		
機	キ	機	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
ユートピア	ユートピア	ユートピア	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
タクシー	タクシー	タクシー	名詞-一般		
は	ハ	は	助詞-係助詞		
「	「	「	記号-括弧開		
多	タ	多	接頭詞-名詞接続		
苦	ク	苦	名詞-一般		
死	シ	死	名詞-接尾-サ変接続		
居	キョ	居	名詞-一般		
」	」	」	記号-括弧閉		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
無謀	ムボウ	無謀	名詞-一般		
運転	ウンテン	運転	名詞-サ変接続		
・	・	・	記号-一般		
乗車	ジョウシャ	乗車	名詞-サ変接続		
拒否	キョヒ	拒否	名詞-サ変接続		
…	…	…	記号-一般		
それ	ソレ	それ	名詞-代名詞-一般		
は	ハ	は	助詞-係助詞		
はたして	ハタシテ	はたして	副詞-一般		
運転	ウンテン	運転	名詞-サ変接続		
手	シュ	手	名詞-接尾-一般		
だけ	ダケ	だけ	助詞-副助詞		
が	ガ	が	助詞-格助詞-一般		
責め	セメ	責める	動詞-自立	一段	未然形
られる	ラレル	られる	動詞-接尾	一段	基本形
べき	ベキ	べし	助動詞	文語・ベシ	体言接続
もの	モノ	もの	名詞-非自立-一般		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
連続	レンゾク	連続	名詞-サ変接続		
射殺	シャサツ	射殺	名詞-サ変接続		
事件	ジケン	事件	名詞-一般		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
　	　	　	記号-空白		
横須賀線	ヨコスカセン	横須賀線	名詞-固有名詞-一般		
爆破	バクハ	爆破	名詞-サ変接続		
事件	ジケン	事件	名詞-一般		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
第	ダイ	第	接頭詞-数接続		
一	イチ	一	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
　	　	　	記号-空白		
マスコミ	マスコミ	マスコミ	名詞-一般		
の	ノ	の	助詞-連体化		
鋳造	チュウゾウ	鋳造	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
犯人	ハンニン	犯人	名詞-一般		
像	ゾウ	像	名詞-接尾-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
第	ダイ	第	接頭詞-数接続		
二	ニ	二	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
　	　	　	記号-空白		
残さ	ノコサ	残す	動詞-自立	五段・サ行	未然形
れ	レ	れる	動詞-接尾	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
日々	ヒビ	日々	名詞-副詞可能		
―	―	―	記号-一般		
永山	ナガヤマ	永山	名詞-固有名詞-人名-姓		
則夫	ノリオ	則夫	名詞-固有名詞-人名-名		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
第	ダイ	第	接頭詞-数接続		
三	サン	三	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
　	　	　	記号-空白		
証言	ショウゲン	証言	名詞-サ変接続		
と	ト	と	助詞-格助詞-一般		
メモー	メモー	メモー	未知語		
―	―	―	記号-一般		
若松	ワカマツ	若松	名詞-固有名詞-人名-姓		
善	ヨシ	善	名詞-固有名詞-人名-名		
紀	キノ	紀	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
第	ダイ	第	接頭詞-数接続		
四	ヨン	四	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
　	　	　	記号-空白		
犯罪	ハンザイ	犯罪	名詞-一般		
は	ハ	は	助詞-係助詞		
われ	ワレ	われ	名詞-代名詞-一般		
ら	ラ	ら	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
告発	コクハツ	告発	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
　	　	　	記号-空白		
＜	＜	＜	記号-括弧開		
資料	シリョウ	資料	名詞-一般		
＞	＞	＞	記号-括弧閉		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
最近	サイキン	最近	名詞-副詞可能		
の	ノ	の	助詞-連体化		
犯罪	ハンザイ	犯罪	名詞-一般		
傾向	ケイコウ	傾向	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
特別	トクベツ	特別	名詞-形容動詞語幹		
犯罪	ハンザイ	犯罪	名詞-一般		
は	ハ	は	助詞-係助詞		
われ	ワレ	われ	名詞-代名詞-一般		
ら	ラ	ら	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
告発	コクハツ	告発	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
世界	セカイ	世界	名詞-一般		
風土	フウド	風土	名詞-一般		
(CEST	(CEST	(CEST	未知語		
　	　	　	記号-空白		
NON)	NON)	NON)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
本土	ホンド	本土	名詞-一般		
と	ト	と	助詞-並立助詞		
沖縄	オキナワ	沖縄	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
あい	アイ	あく	動詞-自立	五段・カ行イ音便	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
奄美	アマミ	奄美	名詞-固有名詞-地域-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
本土	ホンド	本土	名詞-一般		
と	ト	と	助詞-並立助詞		
沖縄	オキナワ	沖縄	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
あいだ	アイダ	あいだ	名詞-固有名詞-地域-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
沖縄	オキナワ	沖縄	名詞-固有名詞-地域-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
日本人	ニッポンジン	日本人	名詞-一般		
の	ノ	の	助詞-連体化		
心	ココロ	心	名詞-一般		
の	ノ	の	助詞-連体化		
距離	キョリ	距離	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
『	『	『	記号-括弧開		
技術	ギジュツ	技術	名詞-一般		
―	―	―	記号-一般		
その	ソノ	その	連体詞		
周辺	シュウヘン	周辺	名詞-一般		
』	』	』	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
『	『	『	記号-括弧開		
桜	サクラ	桜	名詞-固有名詞-人名-姓		
守	マモル	守	名詞-固有名詞-人名-名		
』	』	』	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
医師	イシ	医師	名詞-一般		
の	ノ	の	助詞-連体化		
倫理	リンリ	倫理	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
紳士	シンシ	紳士	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
出張	シュッチョウ	出張	名詞-サ変接続		
亭主	テイシュ	亭主	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ノモンハン	ノモンハン	ノモンハン	名詞-固有名詞-地域-一般		
事件	ジケン	事件	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
不明確	フメイカク	不明確	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
国境	コッキョウ	国境	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
めぐる	メグル	めぐる	動詞-自立	五段・ラ行	基本形
戦闘	セントウ	戦闘	名詞-サ変接続		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
史	フミ	史	名詞-固有名詞-人名-名		
説	セツ	説	名詞-一般		
チャンドラ	チャンドラ	チャンドラ	未知語		
・	・	・	記号-一般		
ボース	ボース	ボース	名詞-固有名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
演劇	エンゲキ	演劇	名詞-一般		
『	『	『	記号-括弧開		
愛	アイ	愛	名詞-一般		
奴	ヤッコ	奴	名詞-一般		
』	』	』	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
映画	エイガ	映画	名詞-一般		
『	『	『	記号-括弧開		
心中	シンジュウ	心中	名詞-サ変接続		
天網	テンモウ	天網	名詞-一般		
島	シマ	島	名詞-一般		
』	』	』	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
TV	TV	TV	未知語		
岡目八目	オカメハチモク	岡目八目	名詞-一般		
「	「	「	記号-括弧開		
事実	ジジツ	事実	名詞-副詞可能		
それ	ソレ	それ	名詞-代名詞-一般		
は	ハ	は	助詞-係助詞		
真実	シンジツ	真実	名詞-一般		
の	ノ	の	助詞-連体化		
敵	テキ	敵	名詞-一般		
だ	ダ	だ	助動詞	特殊・タ	基本形
!	!	!	未知語		
」	」	」	記号-括弧閉		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
老	ロウ	老	接頭詞-名詞接続		
寿	コトブキ	寿	名詞-一般		
さまざま	サマザマ	さまざま	名詞-形容動詞語幹		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ネール	ネール	ネール	未知語		
の	ノ	の	助詞-連体化		
あくび	アクビ	あくび	名詞-サ変接続		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
風景	フウケイ	風景	名詞-一般		
画	ガ	画	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
ニューヨーク	ニューヨーク	ニューヨーク	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
レディー	レディー	レディー	名詞-一般		
たち	タチ	たち	名詞-接尾-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
(	(	(	未知語		
マンガ	マンガ	マンガ	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
表紙	ヒョウシ	表紙	名詞-一般		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
鉄面皮	テツメンピ	鉄面皮	名詞-一般		
主義	シュギ	主義	名詞-一般		
の	ノ	の	助詞-連体化		
条件	ジョウケン	条件	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
短編	タンペン	短編	名詞-一般		
　	　	　	記号-空白		
ぶらつき	ブラツキ	ぶらつく	動詞-自立	五段・カ行イ音便	連用形
心	ココロ	心	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
レイテ	レイテ	レイテ	名詞-固有名詞-地域-一般		
戦記	センキ	戦記	名詞-一般		
(	(	(	未知語		
最終	サイシュウ	最終	名詞-一般		
回	カイ	回	名詞-一般		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
芭蕉	バショウ	芭蕉	名詞-一般		
庵	アン	庵	名詞-一般		
桃	モモ	桃	名詞-一般		
青	アオ	青	名詞-一般		
(	(	(	未知語		
二十六	ニジュウロク	二十六	名詞-数		
回	カイ	回	名詞-接尾-助数詞		
)	)	)	未知語		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
筆者	ヒッシャ	筆者	名詞-一般		
と	ト	と	助詞-格助詞-一般		
編集	ヘンシュウ	編集	名詞-サ変接続		
部	ブ	部	名詞-接尾-一般		
へ	ヘ	へ	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
手紙	テガミ	手紙	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
整理	セイリ	整理	名詞-サ変接続		
月表	ゲッピョウ	月表	名詞-一般		
　	　	　	記号-空白		
。	。	。	記号-句点		
　	　	　	記号-空白		
毛沢東	モウタクトウ	毛沢東	名詞-固有名詞-人名-一般		
未	ミ	未	接頭詞-名詞接続		
公開	コウカイ	公開	名詞-サ変接続		
重要	ジュウヨウ	重要	名詞-形容動詞語幹		
資料	シリョウ	資料	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
＜	＜	＜	記号-括弧開		
革命	カクメイ	革命	名詞-一般		
期	キ	期	名詞-接尾-一般		
＞	＞	＞	記号-括弧閉		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
「	「	「	記号-括弧開		
林	ハヤシ	林	名詞-固有名詞-人名-姓		
彪	ピョウ	彪	名詞-固有名詞-人名-名		
同志	ドウシ	同志	名詞-一般		
へ	ヘ	へ	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
書簡	ショカン	書簡	名詞-一般		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
魯迅	ロジン	魯迅	名詞-固有名詞-人名-一般		
精神	セイシン	精神	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
論ず	ロンズ	論ずる	動詞-自立	サ変・−ズル	文語基本形
」	」	」	記号-括弧閉		
他	タ	他	名詞-一般		
八	ハチ	八	名詞-数		
篇	ヘン	篇	名詞-接尾-助数詞		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
＜	＜	＜	記号-括弧開		
革命	カクメイ	革命	名詞-一般		
以後	イゴ	以後	名詞-接尾-副詞可能		
＞	＞	＞	記号-括弧閉		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
「	「	「	記号-括弧開		
モスクワ	モスクワ	モスクワ	名詞-固有名詞-地域-一般		
談話	ダンワ	談話	名詞-サ変接続		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
紅	ベニ	紅	名詞-一般		
と	ト	と	助詞-格助詞-一般		
専	専	専	未知語		
の	ノ	の	助詞-連体化		
問題	モンダイ	問題	名詞-ナイ形容詞語幹		
について	ニツイテ	について	助詞-格助詞-連語		
」	」	」	記号-括弧閉		
他	タ	他	名詞-一般		
十	ジュウ	十	名詞-数		
篇	ヘン	篇	名詞-接尾-助数詞		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
＜	＜	＜	記号-括弧開		
文革	ブンカク	文革	名詞-一般		
以前	イゼン	以前	名詞-副詞可能		
＞	＞	＞	記号-括弧閉		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
「	「	「	記号-括弧開		
生産	セイサン	生産	名詞-サ変接続		
隊長	タイチョウ	隊長	名詞-一般		
